time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,et0_fao_evapotranspiration,is_forecast,day_of_year,temp_historical_mean,precip_historical_mean,temp_anomaly,precip_anomaly,temp_anomaly_category,temp_range,is_rainy,is_hot,is_cold,is_windy,month,season,day_of_week,is_weekend
2023-05-16,16.0,8.4,12.4,0.0,0.0,0.0,0.0,21.7,41.4,33940.23,3.12,False,136,14.766666666666666,0.5333333333333333,-2.3666666666666654,-0.5333333333333333,cold,7.6,False,False,False,False,5,spring,1,False
2023-05-17,15.0,6.2,10.2,0.1,0.1,0.0,1.0,21.3,40.3,50891.15,3.75,False,137,13.766666666666666,0.6,-3.5666666666666664,-0.5,cold,8.8,False,False,False,False,5,spring,2,False
2023-05-18,15.2,4.4,10.7,0.0,0.0,0.0,0.0,17.9,29.9,39716.82,3.07,False,138,13.5,0.7999999999999999,-2.8000000000000007,-0.7999999999999999,cold,10.799999999999999,False,False,True,False,5,spring,3,False
2023-05-19,18.1,6.8,13.2,0.0,0.0,0.0,0.0,20.3,37.1,35018.75,3.68,False,139,14.066666666666668,0.3666666666666667,-0.8666666666666689,-0.3666666666666667,normal,11.3,False,False,False,False,5,spring,4,False
2023-05-20,19.6,8.8,14.8,0.0,0.0,0.0,0.0,22.7,41.0,30078.7,3.28,False,140,15.666666666666666,3.6333333333333333,-0.8666666666666654,-3.6333333333333333,normal,10.8,False,False,False,False,5,spring,5,True
2023-05-21,26.2,13.7,20.1,0.1,0.1,0.0,1.0,23.0,44.6,50660.05,5.05,False,141,17.566666666666666,4.0,2.533333333333335,-3.9,warm,12.5,False,True,False,False,5,spring,6,True
2023-05-22,25.2,15.4,20.4,0.0,0.0,0.0,0.0,20.5,38.9,50201.13,6.01,False,142,17.333333333333332,0.13333333333333333,3.0666666666666664,-0.13333333333333333,warm,9.799999999999999,False,True,False,False,5,spring,0,False
2023-05-23,22.4,12.4,16.0,2.6,2.6,0.0,6.0,27.6,48.2,25246.3,3.48,False,143,14.833333333333334,5.5,1.166666666666666,-2.9,normal,9.999999999999998,True,False,False,False,5,spring,1,False
2023-05-24,15.4,9.6,12.0,0.7,0.7,0.0,7.0,20.0,33.5,21087.58,2.46,False,144,14.0,0.7666666666666666,-2.0,-0.06666666666666665,cold,5.800000000000001,False,False,False,False,5,spring,2,False
2023-05-25,18.7,8.3,14.4,0.0,0.0,0.0,0.0,14.6,27.7,35608.72,3.28,False,145,15.633333333333333,4.266666666666667,-1.2333333333333325,-4.266666666666667,normal,10.399999999999999,False,False,False,False,5,spring,3,False
2023-05-26,18.7,6.9,13.4,0.0,0.0,0.0,0.0,17.6,34.2,52028.75,4.44,False,146,15.833333333333334,2.033333333333333,-2.4333333333333336,-2.033333333333333,cold,11.799999999999999,False,False,False,False,5,spring,4,False
2023-05-27,19.8,6.2,13.8,0.0,0.0,0.0,0.0,8.4,20.5,53375.28,4.63,False,147,16.066666666666666,0.06666666666666667,-2.2666666666666657,-0.06666666666666667,cold,13.600000000000001,False,False,False,False,5,spring,5,True
2023-05-28,22.6,7.5,16.3,0.0,0.0,0.0,0.0,17.6,29.2,53403.22,5.13,False,148,17.0,4.666666666666667,-0.6999999999999993,-4.666666666666667,normal,15.100000000000001,False,False,False,False,5,spring,6,True
2023-05-29,21.0,10.6,16.0,0.0,0.0,0.0,0.0,15.1,30.2,44875.26,4.6,False,149,15.299999999999999,3.533333333333333,0.7000000000000011,-3.533333333333333,normal,10.4,False,False,False,False,5,spring,0,False
2023-05-30,21.5,7.2,15.5,0.0,0.0,0.0,0.0,16.7,29.2,53772.75,5.15,False,150,16.766666666666666,1.3666666666666665,-1.2666666666666657,-1.3666666666666665,normal,14.3,False,False,False,False,5,spring,1,False
2023-05-31,24.0,8.7,17.2,0.0,0.0,0.0,0.0,11.0,25.2,54127.63,5.23,False,151,17.966666666666665,3.5666666666666664,-0.7666666666666657,-3.5666666666666664,normal,15.3,False,False,False,False,5,spring,2,False
2023-06-01,21.6,11.4,16.7,0.0,0.0,0.0,0.0,17.6,36.0,52379.27,5.01,False,152,18.233333333333334,0.8333333333333334,-1.533333333333335,-0.8333333333333334,normal,10.200000000000001,False,False,False,False,6,summer,3,False
2023-06-02,19.6,9.5,14.4,0.3,0.3,0.0,2.0,22.7,40.3,51686.47,4.96,False,153,17.53333333333333,0.3,-3.133333333333331,0.0,cold,10.100000000000001,False,False,False,False,6,summer,4,False
2023-06-03,19.5,7.1,14.1,0.0,0.0,0.0,0.0,13.4,27.0,50219.75,4.9,False,154,17.400000000000002,3.0666666666666664,-3.3000000000000025,-3.0666666666666664,cold,12.4,False,False,False,False,6,summer,5,True
2023-06-04,22.6,6.9,16.3,0.0,0.0,0.0,0.0,10.3,19.1,54726.21,5.33,False,155,17.3,1.0,-1.0,-1.0,normal,15.700000000000001,False,False,False,False,6,summer,6,True
2023-06-05,25.2,10.1,19.2,0.0,0.0,0.0,0.0,18.3,29.9,51272.01,6.25,False,156,18.233333333333334,0.6333333333333334,0.966666666666665,-0.6333333333333334,normal,15.1,False,True,False,False,6,summer,0,False
2023-06-06,25.4,14.8,19.6,0.4,0.4,0.0,2.0,15.8,29.2,25200.0,4.42,False,157,18.133333333333333,1.3999999999999997,1.4666666666666686,-0.9999999999999997,normal,10.599999999999998,False,True,False,False,6,summer,1,False
2023-06-07,28.3,15.8,22.1,0.0,0.0,0.0,0.0,15.5,32.0,45874.89,6.23,False,158,18.433333333333334,1.8,3.666666666666668,-1.8,warm,12.5,False,True,False,False,6,summer,2,False
2023-06-08,28.2,16.1,22.9,0.0,0.0,0.0,0.0,19.4,34.2,51919.63,6.46,False,159,18.099999999999998,2.6,4.800000000000001,-2.6,warm,12.099999999999998,False,True,False,False,6,summer,3,False
2023-06-09,28.5,16.1,22.1,0.0,0.0,0.0,0.0,20.7,36.0,54730.39,6.49,False,160,17.766666666666666,1.2,4.333333333333336,-1.2,warm,12.399999999999999,False,True,False,False,6,summer,4,False
2023-06-10,28.9,15.3,22.4,0.1,0.1,0.0,1.0,20.5,42.5,54160.49,6.56,False,161,17.433333333333334,1.9333333333333333,4.966666666666665,-1.8333333333333333,warm,13.599999999999998,False,True,False,False,6,summer,5,True
2023-06-11,26.3,14.2,21.5,0.0,0.0,0.0,0.0,19.3,32.0,53209.2,6.22,False,162,17.266666666666666,1.1333333333333333,4.233333333333334,-1.1333333333333333,warm,12.100000000000001,False,True,False,False,6,summer,6,True
2023-06-12,25.4,14.4,21.0,0.0,0.0,0.0,0.0,20.2,39.2,55372.05,6.48,False,163,17.0,0.7333333333333334,4.0,-0.7333333333333334,warm,10.999999999999998,False,True,False,False,6,summer,0,False
2023-06-13,23.6,12.3,18.4,0.0,0.0,0.0,0.0,22.5,42.5,50358.43,5.8,False,164,16.833333333333332,0.09999999999999999,1.5666666666666664,-0.09999999999999999,normal,11.3,False,False,False,False,6,summer,1,False
2023-06-14,23.6,11.3,18.4,0.0,0.0,0.0,0.0,19.7,40.0,48067.86,5.13,False,165,18.266666666666666,0.13333333333333333,0.13333333333333286,-0.13333333333333333,normal,12.3,False,False,False,False,6,summer,2,False
2023-06-15,22.8,14.4,18.4,0.2,0.2,0.0,2.0,13.5,29.9,45870.85,4.36,False,166,18.966666666666665,1.0,-0.5666666666666664,-0.8,normal,8.4,False,False,False,False,6,summer,3,False
2023-06-16,19.9,12.7,15.4,28.9,28.9,0.0,16.0,21.9,40.7,25361.55,2.23,False,167,17.03333333333333,10.633333333333333,-1.633333333333331,18.266666666666666,normal,7.199999999999999,True,False,False,False,6,summer,4,False
2023-06-17,20.8,11.8,16.6,1.6,1.6,0.0,8.0,12.6,26.6,44700.33,3.18,False,168,18.2,0.6333333333333334,-1.5999999999999979,0.9666666666666667,normal,9.0,True,False,False,False,6,summer,5,True
2023-06-18,24.6,11.7,19.2,0.1,0.1,0.0,1.0,10.5,20.5,52632.95,4.91,False,169,20.2,0.6333333333333334,-1.0,-0.5333333333333334,normal,12.900000000000002,False,False,False,False,6,summer,6,True
2023-06-19,27.0,14.8,21.0,0.6,0.6,0.0,2.0,16.6,33.1,34048.31,3.81,False,170,19.866666666666667,2.1333333333333333,1.1333333333333329,-1.5333333333333332,normal,12.2,False,True,False,False,6,summer,0,False
2023-06-20,25.4,16.1,21.0,1.7,1.7,0.0,5.0,14.8,28.1,31917.74,2.78,False,171,18.566666666666666,1.2,2.4333333333333336,0.5,warm,9.299999999999997,True,True,False,False,6,summer,1,False
2023-06-21,27.8,18.7,23.1,3.3,3.3,0.0,5.0,22.9,41.4,47025.07,4.72,False,172,20.733333333333334,1.0999999999999999,2.366666666666667,2.2,warm,9.100000000000001,True,True,False,False,6,summer,2,False
2023-06-22,27.2,17.6,22.9,2.3,2.3,0.0,3.0,22.4,36.0,51449.06,5.27,False,173,23.599999999999998,2.6,-0.6999999999999993,-0.30000000000000027,normal,9.599999999999998,True,True,False,False,6,summer,3,False
2023-06-23,20.2,16.6,17.9,27.9,27.9,0.0,19.0,21.6,38.5,0.0,1.29,False,174,19.766666666666666,11.466666666666667,-1.8666666666666671,16.43333333333333,normal,3.599999999999998,True,False,False,False,6,summer,4,False
2023-06-24,24.5,14.8,19.2,0.0,0.0,0.0,0.0,15.0,29.5,54188.07,4.84,False,175,18.433333333333334,0.5666666666666667,0.7666666666666657,-0.5666666666666667,normal,9.7,False,False,False,False,6,summer,5,True
2023-06-25,26.3,14.9,21.5,0.5,0.5,0.0,4.0,10.5,19.8,53279.85,4.77,False,176,20.166666666666668,1.7,1.3333333333333321,-1.2,normal,11.4,False,True,False,False,6,summer,6,True
2023-06-26,29.2,17.9,22.3,4.4,4.4,0.0,3.0,24.0,43.6,53722.32,5.07,False,177,21.366666666666664,2.566666666666667,0.9333333333333371,1.8333333333333335,normal,11.3,True,True,False,False,6,summer,0,False
2023-06-27,20.5,14.4,17.2,1.0,1.0,0.0,7.0,26.7,49.3,51566.36,4.44,False,178,19.833333333333332,0.8333333333333334,-2.633333333333333,0.16666666666666663,cold,6.1,False,False,False,False,6,summer,1,False
2023-06-28,22.0,12.9,17.7,0.0,0.0,0.0,0.0,24.9,46.1,39965.46,4.18,False,179,21.099999999999998,4.366666666666666,-3.3999999999999986,-4.366666666666666,cold,9.1,False,False,False,False,6,summer,2,False
2023-06-29,24.8,11.9,19.6,0.0,0.0,0.0,0.0,11.3,25.6,47822.24,3.91,False,180,22.0,1.6666666666666667,-2.3999999999999986,-1.6666666666666667,cold,12.9,False,False,False,False,6,summer,3,False
2023-06-30,21.5,16.7,19.4,8.2,8.2,0.0,11.0,14.8,30.2,29090.32,2.69,False,181,20.833333333333332,2.8333333333333335,-1.4333333333333336,5.366666666666665,normal,4.800000000000001,True,False,False,False,6,summer,4,False
2023-07-01,23.8,15.1,19.7,2.3,2.3,0.0,4.0,25.7,46.8,28169.16,4.17,False,182,22.3,3.033333333333333,-2.6000000000000014,-0.7333333333333334,cold,8.700000000000001,True,False,False,False,7,summer,5,True
2023-07-02,21.7,15.9,18.4,1.7,1.7,0.0,3.0,33.1,59.0,52852.88,4.64,False,183,21.933333333333334,3.2000000000000006,-3.533333333333335,-1.5000000000000007,cold,5.799999999999999,True,False,False,False,7,summer,6,True
2023-07-03,21.4,14.4,17.9,0.0,0.0,0.0,0.0,28.3,52.2,45278.16,4.61,False,184,18.666666666666668,0.3,-0.7666666666666693,-0.3,normal,6.999999999999998,False,False,False,False,7,summer,0,False
2023-07-04,22.2,13.8,18.3,0.4,0.4,0.0,4.0,28.9,51.8,54468.57,5.19,False,185,17.666666666666668,0.26666666666666666,0.6333333333333329,0.13333333333333336,normal,8.399999999999999,False,False,False,False,7,summer,1,False
2023-07-05,24.7,12.9,18.7,3.7,3.7,0.0,4.0,29.7,55.8,39413.51,4.66,False,186,18.900000000000002,2.1,-0.20000000000000284,1.6,normal,11.799999999999999,True,False,False,False,7,summer,2,False
2023-07-06,22.2,13.6,18.1,0.4,0.4,0.0,4.0,16.6,35.3,54386.21,4.91,False,187,19.333333333333332,0.13333333333333333,-1.2333333333333307,0.2666666666666667,normal,8.6,False,False,False,False,7,summer,3,False
2023-07-07,27.4,11.0,20.3,0.0,0.0,0.0,0.0,9.7,21.6,54339.03,4.99,False,188,20.733333333333334,2.3,-0.43333333333333357,-2.3,normal,16.4,False,True,False,False,7,summer,4,False
2023-07-08,30.0,14.8,23.3,0.0,0.0,0.0,0.0,19.4,32.4,54414.29,6.52,False,189,19.866666666666667,0.16666666666666666,3.4333333333333336,-0.16666666666666666,warm,15.2,False,True,False,False,7,summer,5,True
2023-07-09,31.5,16.5,25.1,0.0,0.0,0.0,0.0,14.5,24.1,54232.49,6.66,False,190,20.900000000000002,0.7666666666666666,4.199999999999999,-0.7666666666666666,warm,15.0,False,True,False,False,7,summer,6,True
2023-07-10,30.9,18.5,23.9,1.4,1.4,0.0,3.0,26.6,49.0,50045.61,5.23,False,191,22.03333333333333,1.8999999999999997,1.8666666666666671,-0.4999999999999998,normal,12.399999999999999,True,True,False,False,7,summer,0,False
2023-07-11,29.6,16.2,23.6,0.0,0.0,0.0,0.0,20.9,34.6,51361.16,6.06,False,192,22.0,3.5333333333333337,1.6000000000000014,-3.5333333333333337,normal,13.400000000000002,False,True,False,False,7,summer,1,False
2023-07-12,27.6,19.2,24.5,0.1,0.1,0.0,1.0,28.0,54.7,46014.33,7.0,False,193,20.8,9.366666666666667,3.6999999999999993,-9.266666666666667,warm,8.400000000000002,False,True,False,False,7,summer,2,False
2023-07-13,25.5,15.6,20.8,0.1,0.1,0.0,1.0,26.0,47.2,51308.86,5.5,False,194,20.099999999999998,4.533333333333333,0.7000000000000028,-4.433333333333334,normal,9.9,False,True,False,False,7,summer,3,False
2023-07-14,25.9,13.8,20.8,0.0,0.0,0.0,0.0,16.2,28.1,47089.47,5.0,False,195,19.633333333333336,3.733333333333333,1.1666666666666643,-3.733333333333333,normal,12.099999999999998,False,True,False,False,7,summer,4,False
2023-07-15,34.5,18.0,26.7,0.0,0.0,0.0,0.0,18.7,38.5,51894.89,7.0,False,196,21.599999999999998,1.5333333333333332,5.100000000000001,-1.5333333333333332,very_warm,16.5,False,True,False,False,7,summer,5,True
2023-07-16,28.6,20.0,24.1,1.1,1.1,0.0,3.0,24.9,47.2,49322.98,6.25,False,197,21.433333333333334,2.233333333333333,2.666666666666668,-1.1333333333333329,warm,8.600000000000001,True,True,False,False,7,summer,6,True
2023-07-17,26.4,15.4,21.5,0.1,0.1,0.0,1.0,26.4,50.0,52193.91,6.11,False,198,20.266666666666666,5.566666666666666,1.2333333333333343,-5.466666666666667,normal,10.999999999999998,False,True,False,False,7,summer,0,False
2023-07-18,24.3,13.6,19.5,0.0,0.0,0.0,0.0,16.9,35.6,52679.83,4.9,False,199,19.666666666666668,0.26666666666666666,-0.16666666666666785,-0.26666666666666666,normal,10.700000000000001,False,False,False,False,7,summer,1,False
2023-07-19,25.2,13.3,19.8,0.3,0.3,0.0,1.0,17.8,41.8,51829.73,4.56,False,200,20.599999999999998,0.09999999999999999,-0.7999999999999972,0.2,normal,11.899999999999999,False,True,False,False,7,summer,2,False
2023-07-20,22.1,14.1,17.7,1.2,1.2,0.0,5.0,21.5,42.5,52016.92,4.3,False,201,21.400000000000002,0.39999999999999997,-3.700000000000003,0.8,cold,8.000000000000002,True,False,False,False,7,summer,3,False
2023-07-21,21.0,11.6,17.0,1.4,1.4,0.0,3.0,15.7,35.6,17704.08,2.43,False,202,20.5,15.399999999999999,-3.5,-13.999999999999998,cold,9.4,True,False,False,False,7,summer,4,False
2023-07-22,21.6,12.9,17.6,0.2,0.2,0.0,2.0,24.2,47.2,51036.89,4.42,False,203,20.46666666666667,3.3333333333333335,-2.866666666666667,-3.1333333333333333,cold,8.700000000000001,False,False,False,False,7,summer,5,True
2023-07-23,27.8,15.8,20.7,0.5,0.5,0.0,3.0,31.6,56.2,26675.74,4.88,False,204,20.03333333333333,9.033333333333333,0.6666666666666679,-8.533333333333333,normal,12.0,False,True,False,False,7,summer,6,True
2023-07-24,27.5,17.1,20.9,11.6,11.6,0.0,10.0,26.6,52.9,41619.97,4.19,False,205,20.366666666666664,5.033333333333333,0.533333333333335,6.566666666666666,normal,10.399999999999999,True,True,False,False,7,summer,0,False
2023-07-25,21.9,14.8,18.3,0.0,0.0,0.0,0.0,19.3,33.1,36734.76,4.07,False,206,19.233333333333334,2.8666666666666667,-0.9333333333333336,-2.8666666666666667,normal,7.099999999999998,False,False,False,False,7,summer,1,False
2023-07-26,19.9,12.1,16.3,0.3,0.3,0.0,1.0,18.7,37.8,46691.62,3.98,False,207,17.8,0.3333333333333333,-1.5,-0.033333333333333326,normal,7.799999999999999,False,False,False,False,7,summer,2,False
2023-07-27,20.0,11.9,16.2,4.2,4.2,0.0,11.0,18.9,39.2,21463.58,2.33,False,208,18.733333333333334,1.9000000000000001,-2.533333333333335,2.3,cold,8.1,True,False,False,False,7,summer,3,False
2023-07-28,22.4,16.3,19.0,34.6,34.6,0.0,17.0,22.4,47.5,27512.73,2.61,False,209,19.2,16.6,-0.1999999999999993,18.0,normal,6.099999999999998,True,False,False,False,7,summer,4,False
2023-07-29,23.7,15.4,19.1,11.6,11.6,0.0,13.0,23.1,41.4,26143.04,2.47,False,210,18.3,8.5,0.8000000000000007,3.0999999999999996,normal,8.299999999999999,True,False,False,False,7,summer,5,True
2023-07-30,23.7,15.1,18.9,7.9,7.9,0.0,5.0,20.6,39.2,40302.78,3.94,False,211,18.03333333333333,2.6666666666666665,0.8666666666666671,5.233333333333334,normal,8.6,True,False,False,False,7,summer,6,True
2023-07-31,20.1,15.0,17.4,5.8,5.8,0.0,15.0,25.7,47.9,12706.9,2.11,False,212,17.866666666666664,2.966666666666667,-0.466666666666665,2.833333333333333,normal,5.100000000000001,True,False,False,False,7,summer,0,False
2023-08-01,21.1,16.5,18.1,13.3,13.3,0.0,15.0,23.5,45.4,22044.05,2.53,False,213,19.2,6.266666666666667,-1.0999999999999979,7.033333333333334,normal,4.600000000000001,True,False,False,False,8,summer,1,False
2023-08-02,22.5,14.6,18.6,6.4,6.4,0.0,8.0,24.5,45.4,33944.45,3.68,False,214,19.3,3.1666666666666665,-0.6999999999999993,3.233333333333334,normal,7.9,True,False,False,False,8,summer,2,False
2023-08-03,23.2,16.8,19.6,2.4,2.4,0.0,5.0,32.8,67.0,50084.38,4.28,False,215,18.266666666666666,1.1333333333333333,1.3333333333333357,1.2666666666666666,normal,6.399999999999999,True,False,False,False,8,summer,3,False
2023-08-04,21.5,15.8,18.5,0.8,0.8,0.0,7.0,18.7,33.5,48545.23,3.63,False,216,18.633333333333333,3.1,-0.13333333333333286,-2.3,normal,5.699999999999999,False,False,False,False,8,summer,4,False
2023-08-05,21.0,13.9,17.8,0.2,0.2,0.0,2.0,11.0,24.1,28349.65,3.05,False,217,18.333333333333332,5.2,-0.5333333333333314,-5.0,normal,7.1,False,False,False,False,8,summer,5,True
2023-08-06,17.6,14.4,15.9,11.5,11.5,0.0,22.0,15.5,26.3,0.0,1.29,False,218,16.833333333333332,4.1000000000000005,-0.9333333333333318,7.3999999999999995,normal,3.200000000000001,True,False,False,False,8,summer,6,True
2023-08-07,19.1,13.4,15.9,1.6,1.6,0.0,11.0,33.6,64.1,32468.0,3.13,False,219,18.133333333333333,0.5333333333333333,-2.2333333333333325,1.0666666666666669,cold,5.700000000000001,True,False,False,False,8,summer,0,False
2023-08-08,19.8,12.3,15.4,4.7,4.7,0.0,8.0,33.2,58.3,43754.88,3.86,False,220,19.566666666666666,1.5666666666666667,-4.166666666666666,3.1333333333333337,cold,7.5,True,False,False,False,8,summer,1,False
2023-08-09,19.9,12.2,15.5,0.2,0.2,0.0,2.0,17.4,35.6,45311.49,3.56,False,221,19.233333333333334,0.2333333333333333,-3.7333333333333343,-0.0333333333333333,cold,7.699999999999999,False,False,False,False,8,summer,2,False
2023-08-10,20.2,11.6,15.9,0.2,0.2,0.0,2.0,16.6,33.1,43127.28,3.19,False,222,18.466666666666665,1.1,-2.5666666666666647,-0.9000000000000001,cold,8.6,False,False,False,False,8,summer,3,False
2023-08-11,24.7,10.5,18.4,0.0,0.0,0.0,0.0,11.7,24.1,40534.76,3.84,False,223,19.400000000000002,0.0,-1.0000000000000036,0.0,normal,14.2,False,False,False,False,8,summer,4,False
2023-08-12,26.9,16.8,21.3,6.0,6.0,0.0,2.0,22.0,38.9,25276.66,2.94,False,224,21.3,2.0,0.0,4.0,normal,10.099999999999998,True,True,False,False,8,summer,5,True
2023-08-13,25.8,16.7,21.2,0.0,0.0,0.0,0.0,14.9,26.3,43668.12,3.78,False,225,21.766666666666666,0.0,-0.5666666666666664,0.0,normal,9.100000000000001,False,True,False,False,8,summer,6,True
2023-08-14,29.2,16.3,22.7,0.1,0.1,0.0,1.0,13.3,26.6,45436.31,4.21,False,226,23.7,0.03333333333333333,-1.0,0.06666666666666668,normal,12.899999999999999,False,True,False,False,8,summer,0,False
2023-08-15,29.6,19.1,24.2,14.9,14.9,0.0,7.0,14.5,34.2,38358.07,4.06,False,227,25.333333333333332,5.666666666666667,-1.1333333333333329,9.233333333333334,normal,10.5,True,True,False,False,8,summer,1,False
2023-08-16,26.8,18.8,22.6,7.8,7.8,0.0,7.0,15.5,29.9,48455.31,3.94,False,228,22.26666666666667,3.3000000000000003,0.33333333333333215,4.5,normal,8.0,True,True,False,False,8,summer,2,False
2023-08-17,25.5,17.6,21.3,0.9,0.9,0.0,4.0,19.9,38.2,46876.11,3.89,False,229,20.933333333333334,0.3666666666666667,0.36666666666666714,0.5333333333333333,normal,7.899999999999999,False,True,False,False,8,summer,3,False
2023-08-18,29.3,18.4,23.1,1.2,1.2,0.0,6.0,25.2,42.8,47713.62,4.23,False,230,21.599999999999998,0.39999999999999997,1.5000000000000036,0.8,normal,10.900000000000002,True,True,False,False,8,summer,4,False
2023-08-19,30.9,18.8,24.9,0.0,0.0,0.0,0.0,11.6,24.5,45109.68,4.39,False,231,22.133333333333336,0.03333333333333333,2.766666666666662,-0.03333333333333333,warm,12.099999999999998,False,True,False,False,8,summer,5,True
2023-08-20,28.9,20.0,24.2,0.2,0.2,0.0,2.0,16.6,34.2,46648.92,4.53,False,232,20.966666666666665,0.06666666666666667,3.2333333333333343,0.13333333333333336,warm,8.899999999999999,False,True,False,False,8,summer,6,True
2023-08-21,26.8,18.9,22.7,0.0,0.0,0.0,0.0,14.6,30.2,46363.33,4.11,False,233,20.400000000000002,0.06666666666666667,2.299999999999997,-0.06666666666666667,warm,7.900000000000002,False,True,False,False,8,summer,0,False
2023-08-22,25.6,17.5,21.4,0.0,0.0,0.0,0.0,12.0,26.6,12203.91,2.83,False,234,18.933333333333334,0.26666666666666666,2.466666666666665,-0.26666666666666666,warm,8.100000000000001,False,True,False,False,8,summer,1,False
2023-08-23,26.5,15.7,21.1,0.0,0.0,0.0,0.0,16.2,33.5,44676.68,4.14,False,235,18.099999999999998,0.3666666666666667,3.0000000000000036,-0.3666666666666667,warm,10.8,False,True,False,False,8,summer,2,False
2023-08-24,28.0,15.4,22.5,0.0,0.0,0.0,0.0,13.4,24.8,40030.12,4.47,False,236,19.833333333333332,0.0,2.666666666666668,0.0,warm,12.6,False,True,False,False,8,summer,3,False
2023-08-25,29.4,20.1,23.4,5.8,5.8,0.0,7.0,15.5,33.8,32338.42,3.72,False,237,21.099999999999998,1.9666666666666666,2.3000000000000007,3.833333333333333,warm,9.299999999999997,True,True,False,False,8,summer,4,False
2023-08-26,25.1,15.9,21.0,0.9,0.9,0.0,6.0,23.4,46.1,32400.0,3.65,False,238,19.3,0.3,1.6999999999999993,0.6000000000000001,normal,9.200000000000001,False,True,False,False,8,summer,5,True
2023-08-27,21.4,12.7,17.3,0.8,0.8,0.0,3.0,12.1,24.8,7404.32,1.83,False,239,19.333333333333332,0.26666666666666666,-2.0333333333333314,0.5333333333333334,cold,8.7,False,False,False,False,8,summer,6,True
2023-08-28,19.2,12.8,16.5,0.0,0.0,0.0,0.0,17.2,33.8,17856.57,2.28,False,240,18.733333333333334,3.0666666666666664,-2.2333333333333343,-3.0666666666666664,cold,6.399999999999999,False,False,False,False,8,summer,0,False
2023-08-29,16.5,14.4,15.1,4.9,4.9,0.0,19.0,12.6,23.4,0.0,0.87,False,241,18.966666666666665,2.4,-3.8666666666666654,2.5000000000000004,cold,2.0999999999999996,True,False,False,False,8,summer,1,False
2023-08-30,19.8,13.2,16.2,0.1,0.1,0.0,1.0,11.2,18.7,32838.96,2.44,False,242,20.666666666666668,0.10000000000000002,-4.466666666666669,-1.3877787807814457e-17,cold,6.600000000000001,False,False,False,False,8,summer,2,False
2023-08-31,18.2,12.1,15.0,2.2,2.2,0.0,10.0,26.6,49.3,42805.3,2.85,False,243,18.966666666666665,1.5333333333333332,-3.966666666666665,0.666666666666667,cold,6.1,True,False,False,False,8,summer,3,False
2023-09-01,20.4,11.1,15.8,0.0,0.0,0.0,0.0,17.6,34.9,27299.7,2.74,False,244,18.433333333333334,0.19999999999999998,-2.633333333333333,-0.19999999999999998,cold,9.299999999999999,False,False,False,False,9,autumn,4,False
